Wall time,Step,Value
1669658407.9723332,50,2.6224873065948486
1669658416.7469127,100,1.9052152633666992
1669658425.5451856,150,2.1113669872283936
1669658434.326764,200,1.6262481212615967
1669658443.0868065,250,1.187530755996704
1669658451.876156,300,1.3047926425933838
1669658460.6306608,350,1.2738056182861328
1669658469.3602576,400,1.2865431308746338
1669658478.1226716,450,1.0558173656463623
1669658491.5526478,500,1.179567575454712
1669658500.3440626,550,1.434187412261963
1669658509.1267512,600,0.921491265296936
1669658517.9307806,650,0.8554388284683228
1669658526.7191896,700,0.893657922744751
1669658535.4937778,750,0.6021720767021179
1669658544.2862585,800,0.5361291170120239
1669658553.0967999,850,1.1046684980392456
1669658561.897358,900,1.0339109897613525
1669658575.3783844,950,0.6805751919746399
1669658584.1450899,1000,0.6374452710151672
1669658592.9281778,1050,0.5637729167938232
1669658601.708636,1100,0.4995322823524475
1669658610.4968827,1150,0.2859261631965637
1669658619.278177,1200,0.5147236585617065
1669658628.030544,1250,0.5938669443130493
1669658636.821347,1300,0.5802043080329895
1669658645.6132216,1350,0.7036553621292114
1669658654.4137063,1400,0.4261379539966583
1669658667.834611,1450,0.4155811071395874
1669658676.593231,1500,0.47440508008003235
1669658685.348021,1550,0.36449041962623596
1669658694.093877,1600,0.206060990691185
1669658702.8171847,1650,0.17408019304275513
1669658711.5863664,1700,0.317789763212204
1669658720.3360415,1750,0.6219595670700073
1669658729.090519,1800,0.13295121490955353
1669658737.8349888,1850,0.6135578155517578
1669658751.264564,1900,0.3094801902770996
1669658760.0712101,1950,0.4367535412311554
1669658768.8089461,2000,0.15224532783031464
1669658777.5198565,2050,0.13029959797859192
1669658786.3273294,2100,0.15172646939754486
1669658795.111999,2150,0.1559038758277893
1669658803.8319666,2200,0.1705455482006073
1669658812.5429142,2250,0.3623236417770386
1669658821.2640603,2300,0.12919549643993378
1669658834.701951,2350,0.14418542385101318
1669658843.5026438,2400,0.214385986328125
1669658852.3204403,2450,0.19655561447143555
1669658861.1084094,2500,0.4884718060493469
1669658869.9527528,2550,0.11920101940631866
1669658878.7343042,2600,0.3069692552089691
1669658887.6149533,2650,0.6549029350280762
1669658896.3831856,2700,0.270870566368103
1669658905.080414,2750,0.8914259672164917
1669658913.751955,2800,0.25149422883987427
1669658927.1425145,2850,0.11695200949907303
1669658935.9231663,2900,0.04690480977296829
1669658944.6881237,2950,0.15124079585075378
1669658953.489419,3000,0.17251253128051758
1669658962.286534,3050,0.04396187514066696
1669658971.11592,3100,0.011842189356684685
1669658979.924342,3150,0.19165925681591034
1669658988.7249293,3200,0.10234847664833069
1669658997.4581501,3250,0.03849189728498459
1669659010.8645015,3300,0.015010510571300983
1669659019.6372163,3350,0.015555568970739841
1669659028.375804,3400,0.1001652255654335
1669659037.12279,3450,0.2584114372730255
1669659045.8982422,3500,0.006942484527826309
1669659054.6075888,3550,0.004455529153347015
1669659063.31453,3600,0.016705630347132683
